-1.560255 53.808742

-1.560255 53.808742
-1.560197 53.808632

-1.560197 53.808632
-1.560139 53.808496

-1.560139 53.808496
-1.560053 53.808454

-1.560053 53.808454
-1.559892 53.808259

-1.561195 53.811000
-1.561010 53.810745

-1.561010 53.810745
-1.560972 53.810480

-1.559842 53.808118
-1.559919 53.808144

-1.559919 53.808144
-1.559948 53.808186

-1.560722 53.811000
-1.560730 53.810992

-1.560271 53.808770
-1.559926 53.809085

-1.559926 53.809085
-1.559797 53.809125

-1.559797 53.809125
-1.559286 53.809520

-1.559286 53.809520
-1.558913 53.809969

-1.558913 53.809969
-1.558698 53.810266

-1.558698 53.810266
-1.558516 53.810373

-1.558516 53.810373
-1.558460 53.810513

-1.558460 53.810513
-1.558347 53.810635

-1.558347 53.810635
-1.557881 53.811000

-1.548927 53.802830
-1.549051 53.802724

-1.549051 53.802724
-1.549154 53.802636

-1.549154 53.802636
-1.549262 53.802569

-1.564000 53.809387
-1.563773 53.809319

-1.563773 53.809319
-1.563584 53.809251

-1.563584 53.809251
-1.563416 53.809171

-1.563416 53.809171
-1.563089 53.809008

-1.563089 53.809008
-1.562402 53.808747

-1.562402 53.808747
-1.561803 53.808547

-1.561803 53.808547
-1.561526 53.808462

-1.561526 53.808462
-1.561051 53.808331

-1.556796 53.803529
-1.556635 53.803584

-1.556635 53.803584
-1.556471 53.803600

-1.556471 53.803600
-1.555910 53.803576

-1.555910 53.803576
-1.554796 53.803574

-1.554796 53.803574
-1.553353 53.803587

-1.553353 53.803587
-1.552762 53.803589

-1.552762 53.803589
-1.552217 53.803603

-1.552217 53.803603
-1.551846 53.803605

-1.551846 53.803605
-1.551192 53.803605

-1.551192 53.803605
-1.550845 53.803563

-1.559367 53.803188
-1.559198 53.803467

-1.559198 53.803467
-1.559294 53.803550

-1.559294 53.803550
-1.560470 53.804013

-1.560470 53.804013
-1.560506 53.804100

-1.560506 53.804100
-1.560499 53.804222

-1.560499 53.804222
-1.560299 53.804401

-1.562136 53.803341
-1.561819 53.803164

-1.561819 53.803164
-1.561540 53.803079

-1.561540 53.803079
-1.560796 53.802925

-1.560796 53.802925
-1.560578 53.802869

-1.560578 53.802869
-1.560114 53.802777

-1.560114 53.802777
-1.559374 53.802659

-1.559374 53.802659
-1.559095 53.802625

-1.559095 53.802625
-1.558777 53.802597

-1.558777 53.802597
-1.558414 53.802554

-1.558414 53.802554
-1.558029 53.802533

-1.558029 53.802533
-1.557630 53.802531

-1.557630 53.802531
-1.557410 53.802558

-1.562136 53.803341
-1.560893 53.803761

-1.562136 53.803341
-1.562561 53.802891

-1.562561 53.802891
-1.563312 53.802146

-1.562402 53.808747
-1.563154 53.807775

-1.563154 53.807775
-1.563610 53.807188

-1.563610 53.807188
-1.564000 53.806690

-1.564000 53.802913
-1.563795 53.802734

-1.563795 53.802734
-1.563629 53.802559

-1.563629 53.802559
-1.563537 53.802440

-1.563537 53.802440
-1.563395 53.802267

-1.563395 53.802267
-1.563312 53.802146

-1.563312 53.802146
-1.563063 53.801811

-1.563063 53.801811
-1.562920 53.801639

-1.562920 53.801639
-1.562878 53.801600

-1.557170 53.802370
-1.556828 53.802525

-1.556828 53.802525
-1.556694 53.802578

-1.556694 53.802578
-1.556570 53.802621

-1.556570 53.802621
-1.556290 53.802725

-1.556290 53.802725
-1.555850 53.802880

-1.555850 53.802880
-1.555364 53.802931

-1.555364 53.802931
-1.554324 53.802952

-1.554324 53.802952
-1.553190 53.802966

-1.553190 53.802966
-1.552733 53.802974

-1.552733 53.802974
-1.552762 53.803589

-1.550433 53.811000
-1.550496 53.810274

-1.550496 53.810274
-1.550506 53.810157

-1.550506 53.810157
-1.550618 53.809920

-1.550618 53.809920
-1.550658 53.809837

-1.550658 53.809837
-1.550906 53.809567

-1.550906 53.809567
-1.550999 53.809475

-1.550999 53.809475
-1.551174 53.809352

-1.551174 53.809352
-1.551263 53.809296

-1.551263 53.809296
-1.551512 53.809142

-1.551512 53.809142
-1.552086 53.808797

-1.552086 53.808797
-1.552235 53.808718

-1.559823 53.805349
-1.558501 53.804849

-1.558501 53.804849
-1.558500 53.804845

-1.558500 53.804845
-1.557629 53.804548

-1.557629 53.804548
-1.557480 53.804530

-1.557480 53.804530
-1.557327 53.804544

-1.557327 53.804544
-1.556837 53.804730

-1.556837 53.804730
-1.556660 53.804777

-1.557903 53.804007
-1.558245 53.803634

-1.556837 53.804730
-1.556858 53.804590

-1.556858 53.804590
-1.556948 53.804428

-1.556948 53.804428
-1.557403 53.803946

-1.557403 53.803946
-1.557825 53.804055

-1.557825 53.804055
-1.557903 53.804007

-1.558077 53.802960
-1.557778 53.803517

-1.557565 53.801832
-1.557632 53.801887

-1.557632 53.801887
-1.557792 53.802034

-1.557792 53.802034
-1.558026 53.802206

-1.558026 53.802206
-1.558414 53.802554

-1.555703 53.801600
-1.555704 53.801603

-1.551369 53.804228
-1.552153 53.803886

-1.552153 53.803886
-1.552823 53.803456

-1.552823 53.803456
-1.553408 53.802893

-1.553408 53.802893
-1.553941 53.802328

-1.553941 53.802328
-1.554137 53.802091

-1.554137 53.802091
-1.554394 53.801729

-1.554394 53.801729
-1.554458 53.801600

-1.546452 53.803199
-1.546381 53.803243

-1.546381 53.803243
-1.545850 53.803570

-1.545262 53.803171
-1.545850 53.803570

-1.545850 53.803570
-1.545355 53.803875

-1.545355 53.803875
-1.544647 53.803495

-1.544647 53.803495
-1.545262 53.803171

-1.544647 53.803495
-1.544437 53.803396

-1.546360 53.803130
-1.546071 53.803127

-1.546071 53.803127
-1.545502 53.802961

-1.546742 53.803464
-1.546642 53.803524

-1.546642 53.803524
-1.545413 53.804247

-1.544051 53.803598
-1.545306 53.804179

-1.545306 53.804179
-1.545413 53.804247

-1.552587 53.807116
-1.552510 53.807254

-1.552510 53.807254
-1.552419 53.807400

-1.552419 53.807400
-1.552335 53.807540

-1.552335 53.807540
-1.552200 53.807762

-1.552200 53.807762
-1.552115 53.807902

-1.552115 53.807902
-1.552272 53.807888

-1.552272 53.807888
-1.552436 53.807880

-1.551629 53.807211
-1.551929 53.807272

-1.551929 53.807272
-1.552007 53.807274

-1.552007 53.807274
-1.552181 53.807278

-1.552181 53.807278
-1.552281 53.807259

-1.552281 53.807259
-1.552397 53.807198

-1.552397 53.807198
-1.552587 53.807116

-1.547778 53.802263
-1.547896 53.802153

-1.547896 53.802153
-1.548242 53.801805

-1.547778 53.802263
-1.547554 53.802464

-1.547554 53.802464
-1.547160 53.802818

-1.547160 53.802818
-1.546991 53.802940

-1.546991 53.802940
-1.546793 53.803060

-1.546793 53.803060
-1.546749 53.803097

-1.546749 53.803097
-1.546518 53.803257

-1.547172 53.801969
-1.547623 53.802138

-1.547623 53.802138
-1.547760 53.802185

-1.547760 53.802185
-1.547778 53.802263

-1.547377 53.801600
-1.547376 53.801698

-1.547376 53.801698
-1.547365 53.801772

-1.547365 53.801772
-1.547285 53.801865

-1.547285 53.801865
-1.547172 53.801969

-1.547172 53.801969
-1.546459 53.802586

-1.549079 53.805525
-1.549368 53.805253

-1.549368 53.805253
-1.549393 53.805239

-1.549393 53.805239
-1.549420 53.805234

-1.552756 53.808915
-1.552476 53.808805

-1.552476 53.808805
-1.552235 53.808718

-1.561061 53.804705
-1.560299 53.804401

-1.560299 53.804401
-1.560184 53.804353

-1.560184 53.804353
-1.559920 53.804248

-1.559920 53.804248
-1.559584 53.804101

-1.559584 53.804101
-1.559297 53.803985

-1.559297 53.803985
-1.559111 53.803914

-1.559111 53.803914
-1.558879 53.803835

-1.558879 53.803835
-1.558622 53.803752

-1.558622 53.803752
-1.558404 53.803683

-1.558404 53.803683
-1.558245 53.803634

-1.558245 53.803634
-1.558002 53.803562

-1.564000 53.804511
-1.563759 53.804300

-1.563759 53.804300
-1.563528 53.804129

-1.563528 53.804129
-1.563075 53.803858

-1.563075 53.803858
-1.562618 53.803603

-1.562618 53.803603
-1.562136 53.803341

-1.564000 53.802913
-1.563075 53.803858

-1.560714 53.805577
-1.561481 53.805777

-1.561481 53.805777
-1.563303 53.806268

-1.563303 53.806268
-1.563695 53.806376

-1.563695 53.806376
-1.564000 53.806690

-1.554369 53.809073
-1.554500 53.808986

-1.554500 53.808986
-1.554576 53.808842

-1.554576 53.808842
-1.554698 53.808640

-1.554698 53.808640
-1.555314 53.808698

-1.557451 53.809603
-1.557476 53.809546

-1.557476 53.809546
-1.557543 53.809410

-1.557543 53.809410
-1.557597 53.809266

-1.557597 53.809266
-1.557637 53.809151

-1.557637 53.809151
-1.557655 53.809068

-1.557655 53.809068
-1.557649 53.808971

-1.557649 53.808971
-1.557602 53.808898

-1.557602 53.808898
-1.557558 53.808822

-1.557558 53.808822
-1.557507 53.808733

-1.557507 53.808733
-1.557429 53.808482

-1.557429 53.808482
-1.557393 53.808364

-1.557393 53.808364
-1.557345 53.808287

-1.557345 53.808287
-1.557287 53.808200

-1.557287 53.808200
-1.557216 53.808112

-1.557216 53.808112
-1.557145 53.808076

-1.557145 53.808076
-1.557143 53.808034

-1.556460 53.809439
-1.556488 53.809394

-1.556488 53.809394
-1.556538 53.809279

-1.556538 53.809279
-1.556542 53.809228

-1.556542 53.809228
-1.556518 53.809176

-1.556518 53.809176
-1.556503 53.809094

-1.556503 53.809094
-1.556503 53.809002

-1.556503 53.809002
-1.556527 53.808907

-1.556527 53.808907
-1.556564 53.808845

-1.556564 53.808845
-1.556614 53.808809

-1.556614 53.808809
-1.556673 53.808773

-1.556673 53.808773
-1.556752 53.808749

-1.556752 53.808749
-1.556836 53.808703

-1.556836 53.808703
-1.556915 53.808603

-1.556915 53.808603
-1.556955 53.808513

-1.556955 53.808513
-1.557039 53.808426

-1.557039 53.808426
-1.557085 53.808365

-1.557085 53.808365
-1.557111 53.808340

-1.557111 53.808340
-1.557107 53.808289

-1.557107 53.808289
-1.557093 53.808231

-1.557093 53.808231
-1.557107 53.808163

-1.557107 53.808163
-1.557145 53.808076

-1.558149 53.809702
-1.557995 53.809676

-1.557995 53.809676
-1.557703 53.809637

-1.557703 53.809637
-1.557451 53.809603

-1.557451 53.809603
-1.556614 53.809465

-1.556614 53.809465
-1.556460 53.809439

-1.556460 53.809439
-1.555582 53.809295

-1.555582 53.809295
-1.554974 53.809203

-1.554974 53.809203
-1.554663 53.809150

-1.554663 53.809150
-1.554501 53.809109

-1.554501 53.809109
-1.554369 53.809073

-1.554369 53.809073
-1.554290 53.809044

-1.554290 53.809044
-1.554091 53.808897

-1.554091 53.808897
-1.553937 53.808757

-1.553665 53.808889
-1.553684 53.808941

-1.553684 53.808941
-1.553676 53.809214

-1.554550 53.809600
-1.554399 53.809494

-1.553964 53.809354
-1.553787 53.809470

-1.557143 53.808034
-1.557188 53.807910

-1.557188 53.807910
-1.557167 53.807900

-1.557167 53.807900
-1.557057 53.807868

-1.557057 53.807868
-1.557091 53.807788

-1.557091 53.807788
-1.557117 53.807710

-1.557117 53.807710
-1.557045 53.807623

-1.556762 53.807581
-1.556811 53.807481

-1.556811 53.807481
-1.556754 53.807362

-1.556754 53.807362
-1.556820 53.807222

-1.552255 53.808247
-1.552013 53.808138

-1.552013 53.808138
-1.551734 53.807983

-1.551734 53.807983
-1.551455 53.807830

-1.551455 53.807830
-1.551182 53.807682

-1.551182 53.807682
-1.550903 53.807518

-1.550903 53.807518
-1.550656 53.807375

-1.550656 53.807375
-1.550397 53.807234

-1.550397 53.807234
-1.550158 53.807105

-1.550158 53.807105
-1.549922 53.806971

-1.549922 53.806971
-1.549697 53.806838

-1.549697 53.806838
-1.549476 53.806701

-1.549476 53.806701
-1.549032 53.806468

-1.552013 53.808138
-1.551897 53.808200

-1.551897 53.808200
-1.551804 53.808265

-1.551734 53.807983
-1.551194 53.808318

-1.551182 53.807682
-1.550749 53.807963

-1.550903 53.807518
-1.550469 53.807801

-1.550656 53.807375
-1.550237 53.807636

-1.550237 53.807636
-1.550134 53.807702

-1.550158 53.807105
-1.549715 53.807369

-1.550397 53.807234
-1.549938 53.807491

-1.549697 53.806838
-1.549293 53.807078

-1.549922 53.806971
-1.549495 53.807219

-1.551455 53.807830
-1.551043 53.808088

-1.564000 53.808049
-1.563758 53.808300

-1.563758 53.808300
-1.563509 53.808564

-1.563509 53.808564
-1.563089 53.809008

-1.563509 53.808564
-1.564000 53.808713

-1.553937 53.808757
-1.554026 53.808717

-1.554026 53.808717
-1.554048 53.808346

-1.554048 53.808346
-1.554048 53.808102

-1.560407 53.806112
-1.560043 53.805971

-1.560043 53.805971
-1.559744 53.805856

-1.559744 53.805856
-1.559553 53.805815

-1.559553 53.805815
-1.559231 53.805728

-1.559231 53.805728
-1.559077 53.805672

-1.559077 53.805672
-1.558765 53.805568

-1.558765 53.805568
-1.558413 53.805449

-1.558413 53.805449
-1.557895 53.805266

-1.557895 53.805266
-1.557233 53.805028

-1.557233 53.805028
-1.556660 53.804777

-1.561060 53.804877
-1.561252 53.804974

-1.559095 53.802625
-1.558813 53.801600

-1.562725 53.807013
-1.563014 53.806631

-1.563014 53.806631
-1.563303 53.806268

-1.563574 53.805909
-1.562432 53.805592

-1.562432 53.805592
-1.561712 53.805406

-1.562432 53.805592
-1.562593 53.805334

-1.562593 53.805334
-1.562645 53.805296

-1.562645 53.805296
-1.562711 53.805276

-1.562711 53.805276
-1.562772 53.805273

-1.562772 53.805273
-1.562852 53.805292

-1.562852 53.805292
-1.563283 53.805404

-1.563283 53.805404
-1.563389 53.805460

-1.563389 53.805460
-1.563477 53.805532

-1.563477 53.805532
-1.563552 53.805600

-1.563552 53.805600
-1.563611 53.805648

-1.563611 53.805648
-1.563682 53.805728

-1.563682 53.805728
-1.563686 53.805778

-1.563686 53.805778
-1.563574 53.805909

-1.563574 53.805909
-1.563303 53.806268

-1.555217 53.807386
-1.554977 53.807365

-1.554977 53.807365
-1.554604 53.807332

-1.554604 53.807332
-1.554250 53.807300

-1.554250 53.807300
-1.553391 53.807237

-1.553391 53.807237
-1.553234 53.807226

-1.553234 53.807226
-1.552692 53.807246

-1.552692 53.807246
-1.552510 53.807254

-1.559120 53.807640
-1.558598 53.807516

-1.558598 53.807516
-1.558124 53.807398

-1.558124 53.807398
-1.557622 53.807281

-1.557622 53.807281
-1.557546 53.807266

-1.557546 53.807266
-1.557118 53.807180

-1.558953 53.807901
-1.559120 53.807640

-1.559120 53.807640
-1.559731 53.806757

-1.559731 53.806757
-1.559871 53.806554

-1.559509 53.808018
-1.559253 53.807945

-1.559253 53.807945
-1.558953 53.807901

-1.558953 53.807901
-1.558678 53.807871

-1.558678 53.807871
-1.558503 53.807848

-1.558503 53.807848
-1.558377 53.807831

-1.558377 53.807831
-1.558097 53.807788

-1.558097 53.807788
-1.557734 53.807734

-1.557734 53.807734
-1.557605 53.807712

-1.557605 53.807712
-1.557282 53.807657

-1.557282 53.807657
-1.557045 53.807623

-1.557045 53.807623
-1.556901 53.807599

-1.556901 53.807599
-1.556762 53.807581

-1.556762 53.807581
-1.556629 53.807564

-1.556629 53.807564
-1.556278 53.807513

-1.556278 53.807513
-1.555888 53.807460

-1.555888 53.807460
-1.555602 53.807420

-1.555602 53.807420
-1.555378 53.807402

-1.555378 53.807402
-1.555217 53.807386

-1.557118 53.807180
-1.557745 53.806297

-1.557745 53.806297
-1.557770 53.806260

-1.557770 53.806260
-1.557904 53.806068

-1.557904 53.806068
-1.557987 53.805951

-1.557987 53.805951
-1.558041 53.805871

-1.558041 53.805871
-1.558203 53.805668

-1.558203 53.805668
-1.558413 53.805449

-1.556660 53.804777
-1.556359 53.804535

-1.556359 53.804535
-1.555903 53.804179

-1.555903 53.804179
-1.555966 53.803811

-1.559731 53.806757
-1.559236 53.806649

-1.559236 53.806649
-1.558787 53.806541

-1.558787 53.806541
-1.558746 53.806531

-1.558746 53.806531
-1.558674 53.806515

-1.558674 53.806515
-1.558231 53.806414

-1.558231 53.806414
-1.558205 53.806408

-1.558205 53.806408
-1.557745 53.806297

-1.556418 53.801600
-1.556401 53.801621

-1.556401 53.801621
-1.556375 53.801671

-1.557345 53.801600
-1.557565 53.801832

-1.557565 53.801832
-1.557190 53.801962

-1.557190 53.801962
-1.556817 53.802092

-1.555704 53.801603
-1.555957 53.801633

-1.555957 53.801633
-1.556375 53.801671

-1.556375 53.801671
-1.556410 53.801760

-1.556410 53.801760
-1.556499 53.801845

-1.556499 53.801845
-1.556595 53.801929

-1.556595 53.801929
-1.556817 53.802092

-1.556817 53.802092
-1.557170 53.802370

-1.557170 53.802370
-1.557410 53.802558

-1.557410 53.802558
-1.557664 53.802758

-1.557664 53.802758
-1.557809 53.802865

-1.557809 53.802865
-1.558077 53.802960

-1.549476 53.806701
-1.549195 53.806891

-1.561455 53.810687
-1.561010 53.810745

-1.561010 53.810745
-1.560558 53.810819

-1.560558 53.810819
-1.559286 53.811000

-1.564000 53.810290
-1.563505 53.810378

-1.563505 53.810378
-1.562368 53.810560

-1.562368 53.810560
-1.561455 53.810687

-1.550506 53.810157
-1.550025 53.810114

-1.550025 53.810114
-1.549755 53.810058

-1.549755 53.810058
-1.549520 53.809972

-1.549520 53.809972
-1.549334 53.809879

-1.549334 53.809879
-1.548706 53.809551

-1.548706 53.809551
-1.548504 53.809462

-1.548504 53.809462
-1.548292 53.809385

-1.548292 53.809385
-1.547886 53.809322

-1.547886 53.809322
-1.547589 53.809292

-1.547589 53.809292
-1.547352 53.809278

-1.547352 53.809278
-1.547062 53.809254

-1.547062 53.809254
-1.546430 53.809187

-1.546430 53.809187
-1.546221 53.809138

-1.546221 53.809138
-1.546096 53.809095

-1.549520 53.809972
-1.549422 53.810067

-1.549422 53.810067
-1.549286 53.810251

-1.549286 53.810251
-1.549152 53.810410

-1.549152 53.810410
-1.549142 53.810425

-1.549142 53.810425
-1.549129 53.810461

-1.549286 53.810251
-1.549866 53.810366

-1.549866 53.810366
-1.549989 53.810383

-1.549989 53.810383
-1.550041 53.810390

-1.549866 53.810366
-1.549763 53.810664

-1.550094 53.810687
-1.549763 53.810664

-1.549763 53.810664
-1.549628 53.810651

-1.549628 53.810651
-1.549584 53.810723

-1.549584 53.810723
-1.549456 53.810711

-1.549456 53.810711
-1.549475 53.810666

-1.549475 53.810666
-1.549233 53.810625

-1.549233 53.810625
-1.549078 53.810599

-1.548706 53.809551
-1.548525 53.809734

-1.548525 53.809734
-1.548482 53.809802

-1.548482 53.809802
-1.548475 53.809862

-1.548475 53.809862
-1.548516 53.809898

-1.548516 53.809898
-1.548576 53.809920

-1.548576 53.809920
-1.548672 53.809945

-1.548672 53.809945
-1.548761 53.809968

-1.548761 53.809968
-1.548941 53.810010

-1.548941 53.810010
-1.549064 53.810029

-1.544660 53.805765
-1.545485 53.806350

-1.547062 53.809254
-1.546975 53.809517

-1.546975 53.809517
-1.546857 53.809761

-1.546857 53.809761
-1.546841 53.809854

-1.546841 53.809854
-1.546869 53.809926

-1.546869 53.809926
-1.546890 53.809971

-1.546890 53.809971
-1.546913 53.810023

-1.546913 53.810023
-1.546964 53.810068

-1.546964 53.810068
-1.547039 53.810109

-1.547039 53.810109
-1.547283 53.810150

-1.547283 53.810150
-1.547457 53.810181

-1.546975 53.809517
-1.547411 53.809613

-1.547411 53.809613
-1.547511 53.809640

-1.547511 53.809640
-1.547559 53.809651

-1.547559 53.809651
-1.547592 53.809639

-1.547592 53.809639
-1.547608 53.809609

-1.547411 53.809613
-1.547507 53.809462

-1.547283 53.810150
-1.547360 53.810002

-1.546857 53.809761
-1.546806 53.809749

-1.546806 53.809749
-1.546749 53.809782

-1.546749 53.809782
-1.546345 53.810501

-1.546345 53.810501
-1.546408 53.810521

-1.546408 53.810521
-1.546449 53.810542

-1.546449 53.810542
-1.546465 53.810570

-1.546465 53.810570
-1.546477 53.810644

-1.546477 53.810644
-1.546639 53.810696

-1.546639 53.810696
-1.547179 53.810894

-1.547179 53.810894
-1.547314 53.810954

-1.546345 53.810501
-1.546245 53.810697

-1.544744 53.807653
-1.545066 53.807876

-1.545066 53.807876
-1.545375 53.808075

-1.545375 53.808075
-1.545540 53.808183

-1.545540 53.808183
-1.545774 53.808329

-1.545774 53.808329
-1.545916 53.808469

-1.545916 53.808469
-1.546028 53.808485

-1.546028 53.808485
-1.546106 53.808489

-1.546106 53.808489
-1.546216 53.808462

-1.546216 53.808462
-1.546355 53.808363

-1.546355 53.808363
-1.546511 53.808335

-1.546511 53.808335
-1.546660 53.808333

-1.546660 53.808333
-1.546786 53.808341

-1.546786 53.808341
-1.546903 53.808355

-1.545375 53.808075
-1.545378 53.808031

-1.545378 53.808031
-1.545397 53.808006

-1.545397 53.808006
-1.545398 53.807970

-1.545398 53.807970
-1.545403 53.807954

-1.545403 53.807954
-1.545423 53.807929

-1.545540 53.808183
-1.546185 53.807819

-1.546355 53.808363
-1.546307 53.808382

-1.546307 53.808382
-1.546267 53.808376

-1.546267 53.808376
-1.546240 53.808357

-1.545916 53.808469
-1.545707 53.808480

-1.545707 53.808480
-1.545243 53.808487

-1.545243 53.808487
-1.545021 53.808508

-1.546903 53.808355
-1.546670 53.808208

-1.546670 53.808208
-1.546688 53.808141

-1.546688 53.808141
-1.546185 53.807819

-1.546185 53.807819
-1.545563 53.807474

-1.547589 53.809292
-1.547598 53.809211

-1.547598 53.809211
-1.547606 53.809129

-1.547606 53.809129
-1.547682 53.808993

-1.547682 53.808993
-1.547767 53.808939

-1.547767 53.808939
-1.547850 53.808900

-1.548267 53.809276
-1.548411 53.809188

-1.548411 53.809188
-1.547850 53.808900

-1.547850 53.808900
-1.547409 53.808670

-1.547409 53.808670
-1.547092 53.808890

-1.547200 53.808941
-1.547092 53.808890

-1.547092 53.808890
-1.546925 53.808811

-1.550354 53.809199
-1.550327 53.809107

-1.550327 53.809107
-1.550354 53.808989

-1.550354 53.808989
-1.550411 53.808881

-1.550411 53.808881
-1.550495 53.808797

-1.550495 53.808797
-1.550752 53.808598

-1.550752 53.808598
-1.550587 53.808518

-1.550411 53.808881
-1.550054 53.808700

-1.550054 53.808700
-1.550032 53.808689

-1.550032 53.808689
-1.549771 53.808552

-1.549771 53.808552
-1.549623 53.808478

-1.549623 53.808478
-1.549503 53.808411

-1.549503 53.808411
-1.549362 53.808344

-1.549362 53.808344
-1.549246 53.808283

-1.549246 53.808283
-1.548989 53.808157

-1.548989 53.808157
-1.548941 53.808129

-1.548941 53.808129
-1.548731 53.808021

-1.548731 53.808021
-1.548698 53.808007

-1.548698 53.808007
-1.548467 53.807886

-1.548467 53.807886
-1.548076 53.807682

-1.549334 53.809879
-1.549500 53.809751

-1.549500 53.809751
-1.549575 53.809647

-1.549575 53.809647
-1.549685 53.809401

-1.549685 53.809401
-1.549731 53.809317

-1.549731 53.809317
-1.549802 53.809187

-1.549802 53.809187
